Filename	Tempo	MusicStyle	Voice	Instrumental	Danceability	Arousal	Valence
MusAV/audio_chunks/audio.001/5Z/5Z54RgCfhRljLVjPZHy5dv.mp3	91.48959350585938	Pop---Vocal	0.045019760727882385	0.9541020393371582	1.1114698648452759	3.3042733669281006	4.14871883392334
MusAV/audio_chunks/audio.001/7G/7GgYmXY3PfDjTiyjUlvF7Y.mp3	108.23390197753906	Hip Hop---Trap	0.09611699730157852	0.8799256682395935	1.2967780828475952	4.682763576507568	5.522221565246582
MusAV/audio_chunks/audio.001/0z/0zf1BQJ4om2qU0W9muvnLn.mp3	129.05783081054688	Rock---Alternative Rock	0.07926362752914429	0.9217599630355835	0.9662068486213684	4.342440128326416	4.190708160400391
MusAV/audio_chunks/audio.001/4s/4sCcDvX30uu39ozvxcRsqB.mp3	74.18729400634766	Pop---K-pop	0.2196025550365448	0.7575380802154541	1.5392645597457886	5.979921817779541	6.669918060302734
MusAV/audio_chunks/audio.001/6Z/6ZBiXweylRlROqwP3ODYgw.mp3	112.84648132324219	Rock---Pub Rock	0.038193464279174805	0.9592046141624451	1.1042333841323853	6.538207530975342	6.298110008239746
MusAV/audio_chunks/audio.001/4X/4XLVg8qERMwZBy0HHr2DdW.mp3	137.75709533691406	Latin---Reggaeton	0.06399603188037872	0.9330439567565918	2.4942867755889893	5.646800518035889	6.188404083251953
MusAV/audio_chunks/audio.001/4X/4XQETu7QYGbUhTt68kekOn.mp3	119.91217041015625	Electronic---Drum n Bass	0.6958044171333313	0.2692393660545349	1.4385771751403809	5.042440414428711	4.367638111114502
MusAV/audio_chunks/audio.001/4r/4rhaDfV9y5UvGZ67BT8U35.mp3	172.2655792236328	Blues---Country Blues	0.09126325696706772	0.9140019416809082	1.2382359504699707	4.42060661315918	5.102745056152344
MusAV/audio_chunks/audio.001/2D/2DOfw6UDf0eyCdb0SMVZrE.mp3	94.00060272216797	Electronic---UK Garage	0.36989879608154297	0.5992884635925293	1.811989665031433	5.742549896240234	6.224292278289795
MusAV/audio_chunks/audio.001/5f/5fz5MpkCMxmkwmnPCelvaK.mp3	172.26560974121094	Classical---Neo-Romantic	0.9607574343681335	0.038877084851264954	1.2403855323791504	4.9003119468688965	4.506202697753906
MusAV/audio_chunks/audio.001/4k/4kadqVh0yCzjpsbFvvtafG.mp3	140.5271453857422	Pop---Vocal	0.015615882351994514	0.9847960472106934	1.322506308555603	4.281601428985596	4.849254131317139
MusAV/audio_chunks/audio.001/7g/7g21lXTmZhNx4j2c7Ni6a4.mp3	64.76524353027344	Funk / Soul---Soul	0.0833631157875061	0.9501314759254456	1.3397613763809204	6.037328720092773	6.523819923400879
MusAV/audio_chunks/audio.001/3c/3cLVS99dde6vmoEnw395SS.mp3	152.65713500976562	Non-Music---Spoken Word	0.008870485238730907	0.9897297024726868	1.1141254901885986	5.047224521636963	5.8411054611206055
MusAV/audio_chunks/audio.001/6D/6Di0ZM5lts34FhpRhPwt28.mp3	117.46142578125	Rock---Coldwave	0.4818357527256012	0.5296671986579895	1.2976007461547852	6.5834174156188965	6.525969505310059
MusAV/audio_chunks/audio.001/4H/4Hzss8q0jDWa2PjXDGqYZL.mp3	136.9826202392578	Electronic---Ambient	0.5685267448425293	0.4045996069908142	1.7041435241699219	4.247795104980469	4.295515060424805
MusAV/audio_chunks/audio.001/4H/4HQSjQBUNpQxAU0s1OKJoL.mp3	135.0814971923828	Hip Hop---Gangsta	0.2221716046333313	0.7498069405555725	1.344725489616394	4.525909900665283	5.3657307624816895
MusAV/audio_chunks/audio.001/6a/6ad10kjPhLwQgdfQRtkVhe.mp3	79.92760467529297	Hip Hop---Cloud Rap	0.8665174245834351	0.14540401101112366	1.5770875215530396	4.923607349395752	4.947884559631348
MusAV/audio_chunks/audio.001/6a/6asQj4fkjQw92XUkoHiukh.mp3	93.25728607177734	Electronic---Dubstep	0.12590309977531433	0.8417381048202515	1.1374014616012573	5.450927257537842	6.323931694030762
MusAV/audio_chunks/audio.001/77/77j9SlhRd4MBGU998c7dnw.mp3	105.99120330810547	Blues---Piano Blues	0.735160231590271	0.2639070749282837	1.549203872680664	5.089066505432129	4.763495922088623
MusAV/audio_chunks/audio.001/6h/6hae4FKhe6GE6VPjo9avaB.mp3	117.15392303466797	Rock---Death Metal	0.4809163212776184	0.5739672183990479	0.9665873050689697	1.2443814277648926	4.648243427276611
MusAV/audio_chunks/audio.001/41/41JLeAkwHqFQwmIHEqHc1a.mp3	114.84972381591797	Rock---Twist	0.007837197743356228	0.9937778115272522	1.4740227460861206	5.8399271965026855	5.507233619689941
MusAV/audio_chunks/audio.001/3W/3WquUOQuUHIJc7l86FGA52.mp3	93.45970153808594	Hip Hop---Crunk	0.07612938433885574	0.9786515235900879	2.0223188400268555	5.32511568069458	7.235843658447266
MusAV/audio_chunks/audio.001/2t/2teSLnlDwFbAFza8rZihj0.mp3	117.29072570800781	Electronic---Italo-Disco	0.4214445948600769	0.543454647064209	3.3138582706451416	6.485260963439941	5.928077697753906
MusAV/audio_chunks/audio.001/35/35U4PXL3W3XIkAjEUdhr36.mp3	146.18934631347656	Electronic---Nu-Disco	0.7144315838813782	0.3201555013656616	1.5332471132278442	5.345362663269043	5.342206001281738
MusAV/audio_chunks/audio.001/4p/4pIiKrGXCgTZOAFGJjCEvL.mp3	147.16366577148438	Latin---Mariachi	0.11106916517019272	0.9260674715042114	1.406994104385376	5.539680004119873	5.104360103607178
MusAV/audio_chunks/audio.001/4p/4ptPiH5pwgLj2M2gFhu0uz.mp3	123.76808166503906	Hip Hop---Instrumental	0.8331656455993652	0.21017412841320038	1.9368478059768677	5.493926048278809	4.63180685043335
MusAV/audio_chunks/audio.001/57/57a8sOc39lnCZzEmRWppce.mp3	106.81151580810547	Rock---Alternative Rock	0.15478742122650146	0.8257758021354675	1.308564305305481	4.885906219482422	6.301453590393066
MusAV/audio_chunks/audio.001/57/57HvueguHroRluYYB4Nk26.mp3	88.23992919921875	Electronic---EBM	0.036351826041936874	0.9549285769462585	2.2591419219970703	5.4673380851745605	6.9720587730407715
MusAV/audio_chunks/audio.001/6L/6LdKmpe4OMYKPBijgI9423.mp3	137.04110717773438	Folk, World, & Country---Folk	0.0020602443255484104	0.9981830716133118	1.367831826210022	5.176539897918701	4.8988752365112305
MusAV/audio_chunks/audio.001/2E/2ERG0rdikiQy2858baYqV5.mp3	133.80593872070312	Children's---Educational	0.4290926456451416	0.5301017165184021	1.4350452423095703	5.39241361618042	6.036214828491211
MusAV/audio_chunks/audio.001/7r/7rkl4JNJFOSbrMrrT2KJjS.mp3	156.6051483154297	Electronic---House	0.6359797716140747	0.42813557386398315	1.1962193250656128	5.6938676834106445	5.797756195068359
MusAV/audio_chunks/audio.001/7r/7rVhW9T2OxhHTkMrjLf2w4.mp3	88.3738784790039	Rock---Alternative Rock	0.3797641694545746	0.5590402483940125	1.2650338411331177	5.164795398712158	6.403711795806885
MusAV/audio_chunks/audio.001/0P/0PJDYtpq8UIi2a3pCwOONd.mp3	153.06980895996094	Electronic---Synth-pop	0.02898990735411644	0.9694728851318359	0.9651561379432678	4.565873622894287	4.44495153427124
MusAV/audio_chunks/audio.001/5d/5dZDQPiC2PGom8Q8pEqKgW.mp3	123.06892395019531	Rock---Hard Rock	0.36651936173439026	0.609490692615509	1.4547765254974365	4.702521800994873	5.313500881195068
MusAV/audio_chunks/audio.001/2J/2Jok6fkKmcP7Lp7XLzQ1wj.mp3	172.265625	Funk / Soul---Soul	0.05145719647407532	0.9510074257850647	2.1134045124053955	5.252732753753662	5.6941819190979
MusAV/audio_chunks/audio.001/3S/3ShMfVYb97EAhZ16HZzS25.mp3	148.7081756591797	Jazz---Gypsy Jazz	0.8871734738349915	0.10652312636375427	1.1799079179763794	4.9241814613342285	3.872892379760742
MusAV/audio_chunks/audio.001/3S/3SLHDuEf8RCAGHmdh5tr9u.mp3	166.36129760742188	Rock---Dream Pop	0.27343225479125977	0.7328639030456543	1.2988147735595703	5.999904632568359	6.289971828460693
MusAV/audio_chunks/audio.001/31/31jC6KX8ESF4zw2vcXgiH1.mp3	62.45025634765625	Latin---Reggaeton	0.00017892861797008663	0.9998009204864502	1.834885835647583	5.792255401611328	5.762228012084961
MusAV/audio_chunks/audio.001/1q/1qYYruLP1FATpnZxPMHUut.mp3	109.08219146728516	Rock---Doo Wop	0.020400920882821083	0.9816948771476746	1.1998050212860107	5.11776065826416	4.577432155609131
MusAV/audio_chunks/audio.001/1S/1S3I2Xe2bCTi6ZqkzZOF0d.mp3	128.2538604736328	Rock---Alternative Rock	0.16111573576927185	0.8392540812492371	1.248634934425354	4.308587074279785	4.581752777099609
MusAV/audio_chunks/audio.001/1p/1p5e91AoOaUA5hsi2FeKGv.mp3	97.9863052368164	Rock---Brit Pop	0.02122228778898716	0.9781178832054138	1.5731604099273682	5.723214149475098	6.477676868438721
MusAV/audio_chunks/audio.001/7a/7awa8g55I1LyxDxawUz0CB.mp3	111.64410400390625	Electronic---Electro	0.17812061309814453	0.8028956055641174	1.361150860786438	5.737078666687012	6.211023807525635
MusAV/audio_chunks/audio.001/7a/7aremNTdmGYyLpVr8bwg6s.mp3	108.7440185546875	Rock---Pop Rock	0.4555549621582031	0.5311554074287415	2.1208455562591553	6.558300018310547	6.961612224578857
MusAV/audio_chunks/audio.001/01/01fFNfzZicmAL8ROZWOiu4.mp3	153.46461486816406	Rock---Alternative Rock	0.32111358642578125	0.6818932890892029	0.9518857002258301	4.932562351226807	5.621440887451172
MusAV/audio_chunks/audio.001/3o/3oVgYDihp06yhea25YjOOm.mp3	111.5018310546875	Hip Hop---Gangsta	0.0009750672033987939	0.9994339346885681	1.025687575340271	4.849086761474609	6.692373275756836
MusAV/audio_chunks/audio.001/0b/0b9kzYFHbjuFHqJNiGsw5L.mp3	83.58487701416016	Rock---Alternative Rock	0.1355993002653122	0.887680172920227	1.2326445579528809	5.350660800933838	6.310845851898193
MusAV/audio_chunks/audio.001/3b/3bUflsKXxlXvT3EoxfSn7r.mp3	123.248046875	Rock---Power Metal	0.0420854277908802	0.9905247688293457	1.1590811014175415	4.464345932006836	5.739030838012695
MusAV/audio_chunks/audio.001/7s/7s041G2EuRCrEgjlQtdKgH.mp3	104.62572479248047	Pop---Vocal	0.005559773650020361	0.994560956954956	1.338507890701294	5.3319501876831055	4.917525768280029
MusAV/audio_chunks/audio.001/7s/7snDJE0XjfykF0cLs5bota.mp3	84.98023986816406	Electronic---Bassline	0.3215126395225525	0.6943526268005371	0.8067599534988403	4.964146614074707	6.367380619049072
MusAV/audio_chunks/audio.001/1A/1A9A1GJIfRI2yTVCfECiMc.mp3	78.78551483154297	Pop---K-pop	0.027043746784329414	0.9877282977104187	1.4927423000335693	5.868798732757568	5.902159214019775
MusAV/audio_chunks/audio.001/1A/1AluskjFqJEP2WVOAEryBS.mp3	154.8778533935547	Pop---Bollywood	0.14511501789093018	0.8524567484855652	1.203994631767273	4.526037693023682	5.535255432128906
MusAV/audio_chunks/audio.001/3B/3B9CVXsyyFRVQwCPYbhS9m.mp3	154.39422607421875	Rock---Indie Rock	0.2031121551990509	0.8008676767349243	2.524400472640991	4.610703945159912	5.77085542678833
MusAV/audio_chunks/audio.001/74/74KYlX8spYdydEcXQ72tud.mp3	112.75253295898438	Folk, World, & Country---Zouk	0.3260926306247711	0.7311441898345947	1.497931718826294	5.718491077423096	6.224606513977051
MusAV/audio_chunks/audio.001/0p/0pqfp38KgVkmkZSFjeYtRF.mp3	103.12552642822266	Electronic---Chiptune	0.8277290463447571	0.1689305603504181	1.505103588104248	6.6964006423950195	6.259167671203613
MusAV/audio_chunks/audio.001/0p/0paNrA7xVl2mEVIHW62Gvv.mp3	123.2777099609375	Latin---Bossanova	0.013736993074417114	0.9857920408248901	1.3035860061645508	4.983954906463623	4.866466045379639
MusAV/audio_chunks/audio.001/24/24zP7HDzOD078cjG0q61i3.mp3	129.40362548828125	Latin---Cumbia	0.11184939742088318	0.8910762667655945	2.642457962036133	5.99267053604126	6.128326416015625
MusAV/audio_chunks/audio.001/7y/7yPgRhyTo1wXGPGqGJ2xvZ.mp3	85.27439880371094	Folk, World, & Country---Folk	0.17599940299987793	0.8189958930015564	1.2870633602142334	5.251330852508545	4.961589813232422
MusAV/audio_chunks/audio.001/6X/6Xz87GPpMf0LnuG2XjdBbp.mp3	151.37864685058594	Folk, World, & Country---Laïkó	0.28507211804389954	0.7095577716827393	1.348083257675171	6.430448532104492	6.302350997924805
MusAV/audio_chunks/audio.001/6X/6XSLju3KymWQh4GrUmo7N5.mp3	109.66422271728516	Children's---Nursery Rhymes	0.8770034313201904	0.10590853542089462	1.5249940156936646	4.9159440994262695	4.025050640106201
MusAV/audio_chunks/audio.001/1f/1f8upakmMaN49wRu51MJCX.mp3	137.11782836914062	Electronic---Synth-pop	0.2548002302646637	0.765167236328125	1.3975962400436401	5.57817268371582	5.087116241455078
MusAV/audio_chunks/audio.001/1u/1uigwk5hNV84zRd5YQQRTk.mp3	75.81597137451172	Hip Hop---RnB/Swing	0.1236017718911171	0.863286554813385	2.14414644241333	5.891778945922852	5.694719314575195
MusAV/audio_chunks/audio.001/5X/5XlzAyqqljr0f5p8wX1ycf.mp3	132.86866760253906	Electronic---Chillwave	0.935971200466156	0.049735307693481445	1.5573679208755493	4.886237621307373	3.959965467453003
MusAV/audio_chunks/audio.001/6H/6HTxZGspnD9hpqA7bNbucE.mp3	82.45124053955078	Classical---Neo-Romantic	0.46608227491378784	0.5280887484550476	0.7200590968132019	4.103259563446045	4.678305149078369
MusAV/audio_chunks/audio.001/6H/6HJgtZbak1dQaiPf5W2k4E.mp3	86.4670639038086	Rock---Heavy Metal	0.1653570681810379	0.8155271410942078	0.9803860783576965	4.324809551239014	7.193910121917725
MusAV/audio_chunks/audio.001/6H/6HXDbCTxg77WmXb18qwJLz.mp3	98.05220031738281	Folk, World, & Country---Indian Classical	0.21593688428401947	0.7886955142021179	1.230961799621582	4.520885467529297	4.722266674041748
MusAV/audio_chunks/audio.001/2H/2H6JeFaiMo6XIYBxdMVHxj.mp3	116.87381744384766	Electronic---House	0.19333286583423615	0.7855207324028015	1.1289085149765015	6.383026123046875	5.898603916168213
MusAV/audio_chunks/audio.001/3s/3skRrT9Fu5Imq8gawfuHUD.mp3	137.6531982421875	Electronic---House	0.03965754806995392	0.9817402362823486	1.3256207704544067	5.777714252471924	7.420945644378662
MusAV/audio_chunks/audio.001/2P/2PjJuEYjyNKXz1ekH6UprL.mp3	88.0241928100586	Folk, World, & Country---Country	0.011962860822677612	0.9906072020530701	1.484230875968933	6.11438512802124	5.377348899841309
MusAV/audio_chunks/audio.001/5v/5vmRQ3zELMLUQPo2FLQ76x.mp3	92.80622863769531	Electronic---Synth-pop	0.1650933474302292	0.8464084267616272	1.5835349559783936	6.148900985717773	5.263344764709473
MusAV/audio_chunks/audio.001/5v/5v6fwkgHeF0N32LmEoQyQB.mp3	118.66783142089844	Rock---Garage Rock	0.40802693367004395	0.5759120583534241	1.1844031810760498	6.186795711517334	6.373182773590088
MusAV/audio_chunks/audio.001/7M/7MoYf0bDMAGXhERqM4cJlb.mp3	99.75399780273438	Hip Hop---Grime	0.06972608715295792	0.9389840960502625	0.7254338264465332	4.526872158050537	6.052701473236084
MusAV/audio_chunks/audio.001/1G/1G6OJ29i0BWVXLAF8ds37r.mp3	67.87643432617188	Rock---Ethereal	0.08286300301551819	0.9161581993103027	1.1428730487823486	3.902001142501831	4.383211135864258
MusAV/audio_chunks/audio.001/1i/1idSjEVsZTtAoGbIvJs4Wy.mp3	131.64942932128906	Rock---Pop Rock	0.02790025994181633	0.97771817445755	2.153575897216797	5.329659938812256	7.150723934173584
MusAV/audio_chunks/audio.001/6u/6ursmCnbc9oDRGa2yHKkoZ.mp3	83.37821197509766	Rock---Nu Metal	0.12906889617443085	0.8699330687522888	1.7562272548675537	2.422198534011841	7.0467209815979
MusAV/audio_chunks/audio.001/5q/5qtSZaAkBrng5kGpqVMo64.mp3	110.3773193359375	Latin---Salsa	0.06613630056381226	0.9429892301559448	1.4548313617706299	6.567918300628662	6.097270488739014
MusAV/audio_chunks/audio.001/11/11sC0rKY4O7CYfEk551Ee5.mp3	146.09375	Electronic---Downtempo	0.7898406982421875	0.1746188998222351	1.0513521432876587	4.934610366821289	5.579484462738037
MusAV/audio_chunks/audio.001/1Y/1YMPBK7iKEy6JH3q0ZovMk.mp3	120.05523681640625	Rock---Punk	0.3256135880947113	0.7098476886749268	1.3843815326690674	5.036670207977295	6.615846157073975
MusAV/audio_chunks/audio.001/6x/6xyQGhjgxXslzWyOg6YnJd.mp3	88.1356430053711	Electronic---House	0.34950441122055054	0.6571518182754517	0.8792134523391724	5.658432960510254	6.018899917602539
MusAV/audio_chunks/audio.001/5Q/5QMxY59cR4cG0jYSw64E8v.mp3	92.28516387939453	Electronic---House	0.25772276520729065	0.6804946660995483	1.6936144828796387	5.158845901489258	6.22578763961792
MusAV/audio_chunks/audio.001/6g/6g5xYif6Sxy7W4a2AWF9oY.mp3	117.31460571289062	Electronic---Drum n Bass	0.1332302689552307	0.8223878145217896	1.5402932167053223	4.820197582244873	4.415086269378662
MusAV/audio_chunks/audio.001/5c/5cMmSjvcIiBFkI72hIbPog.mp3	103.359375	Electronic---Disco Polo	0.5191836357116699	0.46727386116981506	1.3408915996551514	6.577600002288818	7.397623062133789
MusAV/audio_chunks/audio.001/5c/5cxnSTLzGD1t9xcdmJYFVB.mp3	117.81044006347656	Folk, World, & Country---Folk	0.003626780351623893	0.9972022175788879	1.4155089855194092	6.093199253082275	5.773699760437012
MusAV/audio_chunks/audio.001/5Y/5Y9u63K2tFtYIsabBmTeJ3.mp3	87.50262451171875	Pop---Parody	0.0017132633365690708	0.9989212155342102	1.1567649841308594	6.096900463104248	5.390255928039551
MusAV/audio_chunks/audio.001/5S/5SuuIiMavLj9kvLqp2Obph.mp3	132.37918090820312	Folk, World, & Country---Raï	0.2747049927711487	0.7778080105781555	1.4468072652816772	5.500589370727539	5.738401889801025
MusAV/audio_chunks/audio.001/5S/5SiFNEq6d7DoY25ZJxal7Q.mp3	114.53877258300781	Hip Hop---Instrumental	0.5918999910354614	0.37298184633255005	1.7969335317611694	5.025940418243408	4.8099260330200195
MusAV/audio_chunks/audio.001/5S/5S7EeRgYr2T5EqqHhxY6YD.mp3	84.14151763916016	Rock---Metalcore	0.23739247024059296	0.7416942119598389	0.7805225849151611	3.897998094558716	6.207366466522217
MusAV/audio_chunks/audio.001/2x/2xPctWqifw9765P9OgX6zW.mp3	89.54955291748047	Electronic---Techno	0.17347973585128784	0.7985561490058899	1.9593263864517212	5.74683141708374	7.306085586547852
MusAV/audio_chunks/audio.001/2x/2xhGZ3WzOa3tir28y7Cb88.mp3	110.70378112792969	Hip Hop---Trip Hop	0.014687136746942997	0.9802566170692444	1.6795228719711304	4.604631423950195	4.097368240356445
MusAV/audio_chunks/audio.001/7o/7oyNkRW8FMOEjTfcFqI3l7.mp3	109.97891235351562	Latin---MPB	0.18047542870044708	0.8008716702461243	1.0212782621383667	4.513230323791504	3.7633140087127686
MusAV/audio_chunks/audio.001/7o/7o44gXtRKzOcCwD0fK1RlG.mp3	144.85972595214844	Rock---Death Metal	0.42098575830459595	0.7387182116508484	0.8138357400894165	3.221067428588867	5.596505641937256
MusAV/audio_chunks/audio.001/7K/7Kjh6A5voYQ1rFFnYEbYq6.mp3	98.18639373779297	Rock---Alternative Rock	0.1447930485010147	0.8473607897758484	2.1411967277526855	4.660141468048096	5.769099712371826
MusAV/audio_chunks/audio.001/3Q/3QeOQM3KuMGZblLvVOfXtv.mp3	121.23956298828125	Funk / Soul---Soul	0.15823233127593994	0.8408899307250977	1.0561137199401855	5.039608001708984	4.714031219482422
MusAV/audio_chunks/audio.001/3e/3efj95Oob9ERN0oL3JvRjj.mp3	89.21772766113281	Rock---Alternative Rock	0.16730062663555145	0.8531034588813782	1.2865080833435059	5.305045127868652	7.223272800445557
MusAV/audio_chunks/audio.001/0M/0MRCtCmsGlgrVgGZz6uKRE.mp3	82.75004577636719	Pop---Parody	0.016310518607497215	0.9861334562301636	1.2979364395141602	5.758945941925049	5.425151348114014
MusAV/audio_chunks/audio.001/5V/5VWiodZjbO031AQiZW4ogu.mp3	119.3658676147461	Electronic---Euro House	0.5936442017555237	0.3756595551967621	2.204399824142456	6.186047077178955	6.1929826736450195
MusAV/audio_chunks/audio.001/1U/1UzToWI08oeALYHDnLJtEu.mp3	129.93539428710938	Latin---Reggaeton	0.08767647296190262	0.9306750893592834	2.5646066665649414	5.815464496612549	6.5759663581848145
